X,Y,objectid,join_count,target_fid,id,d,e,datum,den,rok,mesic,srazka,pricina,alkohol,zavineni,nasledky,stav_vozovky,povetrnostni_podm,viditelnost,rozhled,misto_nehody,druh_komun,druh_vozidla,stav_ridic,ovlivneni_ridice,osoba,ozn_osoba,pohlavi,nasledek,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,cas,hodina,mesic_t,den_v_tydnu,vek_skupina,nazev,point_x,point_y,globalid
-599240.844300002,-1162616.4327,644,1,645,60206161154,-599240.845,-1162616.433,2016/06/29 00:00:00+00,3,2016,6,srážka s jedoucím nekolejovým vozidlem,nesprávné otáčení nebo couvání,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,250,840,8,červen,středa,24-32,Brno-střed,16.59604619,49.17743397,{05D0F317-1E6F-4207-B613-B9F18A3D5528}
-598911.313299999,-1160195.1376,645,1,646,60206161161,-598911.314,-1160195.138,2016/06/29 00:00:00+00,3,2016,6,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,2250,22,červen,středa,24-32,Brno-střed,16.59696639,49.19940004,{BE0886C3-D682-44A2-B78C-08BBEF7FB521}
-602078.454300001,-1163713.3527,646,1,647,60206161184,-602078.455,-1163713.353,2016/07/03 00:00:00+00,7,2016,7,srážka s jedoucím nekolejovým vozidlem,nedodržení bezpečné vzdálenosti za vozidlem,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,10,1500,15,červenec,neděle,45-60,Brno-Starý Lískovec,16.5589786,49.16487519,{81259E88-2AD0-41D0-A229-7B6B8D314F46}
-595921.550299998,-1162885.6716,647,1,648,60206161190,-595921.551,-1162885.672,2016/07/04 00:00:00+00,1,2016,7,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,Nezjišťován,řidičem nemotorového vozidla,nehoda pouze s hmotnou škodou,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,,,,,,,0,0,0,100,1805,18,červenec,pondělí,,Brno-Černovice,16.64170909,49.17822994,{6FAA5A48-41E6-4C52-86FF-F4DB202B82F6}
-595654.5383,-1159520.8507,648,1,649,60206161192,-595654.539,-1159520.851,2016/07/04 00:00:00+00,1,2016,7,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",dívka (do 15 let),lehké zranění,0,0,2,160,2005,20,červenec,pondělí,7-11,Brno-Židenice,16.64041076,49.20857144,{73F4B8FF-4243-4FD7-9747-3F4649D6FC6C}
-595654.5383,-1159520.8507,649,1,650,60206161192,-595654.539,-1159520.851,2016/07/04 00:00:00+00,1,2016,7,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,2,160,2005,20,červenec,pondělí,33-44,Brno-Židenice,16.64041076,49.20857144,{2A62D96E-A06C-4931-BC6C-7A909961DFE4}
-596775.407299999,-1157766.1766,650,1,651,60206161202,-596775.408,-1157766.177,2016/07/08 00:00:00+00,5,2016,7,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,20,730,7,červenec,pátek,33-44,Brno-sever,16.62253219,49.22317956,{BAC0F69B-3070-4776-83BC-443472D01953}
-598790.594300002,-1157417.2536,651,1,652,60206161233,-598790.595,-1157417.254,2016/07/13 00:00:00+00,3,2016,7,jiný druh nehody,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,645,6,červenec,středa,24-32,Brno-Královo Pole,16.59451044,49.22435196,{0CFC1D56-69CD-41D5-99FC-7207868A80A0}
-593890.3893,-1161080.8876,652,1,653,60206161273,-593890.39,-1161080.888,2016/07/19 00:00:00+00,2,2016,7,srážka s jedoucím nekolejovým vozidlem,vyhýbání bez dostatečného bočního odstupu (vůle),Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,100,650,6,červenec,úterý,45-60,Brno-Židenice,16.66677001,49.19631824,{75D12E67-587E-4710-BEC6-D8AB076C7DD4}
-598337.771299999,-1161144.1166,653,1,654,60206161275,-598337.772,-1161144.117,2016/07/19 00:00:00+00,2,2016,7,havárie,nepřizpůsobení rychlosti vlastnostem vozidla a nákladu,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,20,1430,14,červenec,úterý,19-24,Brno-střed,16.60619092,49.19147044,{60DB70E6-DF39-4B32-8FE1-C4308F480EF7}
-595305.440299999,-1158326.1707,654,1,655,60206161276,-595305.441,-1158326.171,2016/07/19 00:00:00+00,2,2016,7,srážka s jedoucím nekolejovým vozidlem,nedodržení bezpečné vzdálenosti za vozidlem,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,310,1530,15,červenec,úterý,24-32,Brno-Maloměřice a Obřany,16.64342036,49.21958886,{C286CA8F-B22C-4EDE-91B0-3CFCEFD6C467}
-598583.5123,-1157511.1237,655,1,656,60206161294,-598583.513,-1157511.124,2016/07/22 00:00:00+00,5,2016,7,"srážka s vozidlem zaparkovaným, odstaveným",jiný druh nepřiměřené rychlosti,Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),jízdní kolo,jiný nepříznivý sta,0,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,110,1920,19,červenec,pátek,45-60,Brno-Královo Pole,16.59747573,49.22371313,{E0484F51-5AC9-4735-B18F-FF9A74CB68B2}
-597317.973299999,-1161283.1606,656,1,657,60206161296,-597317.974,-1161283.161,2016/07/23 00:00:00+00,6,2016,7,srážka s jedoucím nekolejovým vozidlem,"jízda na ""červenou"" 3-barevného semaforu",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,120,1145,11,červenec,sobota,33-44,Brno-střed,16.62030687,49.19121209,{84B1B2F5-F7E7-4F85-B2BD-6B2B21A689E6}
-593961.914299998,-1160930.0187,657,1,658,60206161307,-593961.915,-1160930.019,2016/07/26 00:00:00+00,2,2016,7,havárie,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)","Ano, obsah alkoholu v krvi 1,5‰ a více",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,neztížené,"ve dne, zhoršená viditelnost (svítání, soumrak)",dobré,"most, nadjezd, podjezd, tunel",komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,10,2115,21,červenec,úterý,45-60,Brno-Židenice,16.66557328,49.19759857,{899F560B-E3E6-4974-B9BC-8561E87382F8}
-598647.015299998,-1164182.8276,658,1,659,60206161308,-598647.016,-1164182.828,2016/07/26 00:00:00+00,2,2016,7,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"most, nadjezd, podjezd, tunel",komunikace místní,jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,110,2145,21,červenec,úterý,45-60,Brno-jih,16.60645341,49.16400403,{7B0EB9EA-0584-49AA-9E84-EB8CDA7A772A}
-598647.015299998,-1164182.8276,659,1,660,60206161308,-598647.016,-1164182.828,2016/07/26 00:00:00+00,2,2016,7,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"most, nadjezd, podjezd, tunel",komunikace místní,jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,110,2145,21,červenec,úterý,24-32,Brno-jih,16.60645341,49.16400403,{56635670-F8D1-491B-B3E7-A2961541FA50}
-599531.346299998,-1158881.9656,660,1,661,60206161332,-599531.347,-1158881.966,2016/07/29 00:00:00+00,5,2016,7,havárie,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 0,5‰ do 0,8‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,2226,22,červenec,pátek,19-24,Brno-Žabovřesky,16.58656603,49.21053981,{B6659707-80DD-427F-9968-BFA893A9BA72}
-595315.552299999,-1158343.2016,661,1,662,60206161353,-595315.553,-1158343.202,2016/08/02 00:00:00+00,2,2016,8,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"zastávka autobusu, trolejbusu, tramvaje s nástup. ostrůvkem",komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,30,1700,17,srpen,úterý,45-60,Brno-Maloměřice a Obřany,16.64330735,49.21942686,{65E1E896-8647-42D4-8641-014E99C876D8}
-598303.839299999,-1159333.3506,662,1,663,60206161354,-598303.84,-1159333.351,2016/08/02 00:00:00+00,2,2016,8,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,400,2005,20,srpen,úterý,24-32,Brno-střed,16.60398282,49.20769227,{D3F2E187-75F6-44C2-9A4A-418634A1688F}
-603620.8763,-1156735.5657,663,1,664,60206161377,-603620.877,-1156735.566,2016/08/06 00:00:00+00,6,2016,8,srážka s jedoucím nekolejovým vozidlem,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)","Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace místní,jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,bez zraněn,0,1,0,50,2004,20,srpen,sobota,33-44,Brno-Bystrc,16.52756905,49.22575188,{CE15DD4A-568F-4A04-827C-E68601FB3DF6}
-603620.8763,-1156735.5657,664,1,665,60206161377,-603620.877,-1156735.566,2016/08/06 00:00:00+00,6,2016,8,srážka s jedoucím nekolejovým vozidlem,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)","Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,50,2004,20,srpen,sobota,33-44,Brno-Bystrc,16.52756905,49.22575188,{ABA5F1AB-BA35-4469-977C-388CCDF7ED9B}
-597963.166299999,-1158255.3156,665,1,666,60206161383,-597963.167,-1158255.316,2016/08/08 00:00:00+00,1,2016,8,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,60,745,7,srpen,pondělí,24-32,Brno-Královo Pole,16.60704136,49.21765964,{C2E25F36-0D81-4AE7-9493-785F0409F661}
-598659.425299998,-1157531.5406,666,1,667,60206161423,-598659.426,-1157531.541,2016/08/15 00:00:00+00,1,2016,8,havárie,nepřizpůsobení rychlosti vlastnostem vozidla a nákladu,"Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,1,1930,19,srpen,pondělí,33-44,Brno-Královo Pole,16.59646971,49.22345715,{EB37192D-B64C-40F8-B276-1E5350F2748E}
-597998.7443,-1161246.0926,667,1,668,60206161439,-597998.745,-1161246.093,2016/08/19 00:00:00+00,5,2016,8,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,435,4,srpen,pátek,33-44,Brno-střed,16.61096588,49.1908863,{52E652DC-4F7B-41BB-B4F3-7D18690C39A2}
-600862.0403,-1161743.4136,668,1,669,60206161462,-600862.041,-1161743.414,2016/08/22 00:00:00+00,1,2016,8,havárie,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace účelová - polní a lesní cesty atd.,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,1745,17,srpen,pondělí,45-60,Brno-střed,16.57264659,49.18366785,{B90F4704-29BA-4380-9F7E-55ADC34233C1}
